63,"Blood, Heart and Circulation",Heart Diseases,"If you're like most people, you think that heart disease is a problem for others. But heart disease is the number one killer in the U.S. It is also a major cause of disability. There are many different forms of heart disease. The most common cause of heart disease is narrowing or blockage of the coronary arteries, the blood vessels that supply blood to the heart itself. This is called coronary artery disease and |happens slowly over time. It's the major reason people have heart attacks.| Other kinds of heart problems may happen to the valves in the heart, or the heart may not pump well and cause heart failure. Some people are born with heart disease.|You can help reduce your risk of heart disease by taking steps to control factors that put you at greater risk:|| Control your blood pressure| Lower your cholesterol| Don't smoke| Get enough exercise||NIH: National Heart, Lung, and Blood Institute"
64,"Blood, Heart and Circulation",Heart Failure,"Heart failure is a condition in which the heart can't pump enough blood to meet the body's needs. Heart failure does not mean that your heart has stopped or is about to stop working. It means that your heart is not able to pump blood the way it should. It can affect one or both sides of the heart.|The weakening of the heart's pumping ability causes||Blood and fluid to back up into the lungs|The buildup of fluid in the feet, ankles and legs - called edema|Tiredness and shortness of breath||Common causes of heart failure are coronary artery disease, high blood pressure and diabetes. It is more common in people who are 65 years old or older, African Americans, people who are overweight, and people who have had a heart attack. Men have a higher rate of heart failure than women.|Your doctor will diagnose heart failure by doing a physical exam and heart tests. Treatment includes treating the underlying cause of your heart failure, medicines, and heart transplantation if other treatments fail.|NIH: National Heart, Lung, and Blood Institute"
65,"Blood, Heart and Circulation",Cardiac Rehabilitation,"Cardiac rehabilitation (rehab) is a medically supervised program to help people who have||A heart attack|Angioplasty or coronary artery bypass grafting for coronary heart disease|A heart valve repair or replacement|A heart transplant or a lung transplant|Angina|Heart failure||The goal is to help you return to an active life, and to reduce the risk of further heart problems.  A team of specialists will create a plan for you that includes exercise training, education on heart healthy living, and counseling to reduce stress.  You will learn how to reduce your risk factors, such as high blood pressure, high blood cholesterol, depression, and diabetes. Being overweight or obese, smoking, and not exercising are other risk factors. |NIH: National Heart, Lung, and Blood Institute"
66,"Blood, Heart and Circulation",Heart Surgery,"Heart surgery can correct problems with the heart if other treatments haven't worked or can't be used. The most common type of heart surgery for adults is coronary artery bypass grafting (CABG). During CABG, a healthy artery or vein from the body is connected, or grafted, to a blocked coronary (heart) artery.|Doctors also use heart surgery to||Repair or replace heart valves, which control blood flow through the heart|Repair abnormal or damaged structures in the heart|Implant medical devices that help control the heartbeat or support heart function and blood flow|Replace a damaged heart with a healthy heart from a donor|Treat heart failure and coronary heart disease| Control abnormal heart rhythms||Heart surgery has risks, even though its results often are excellent. Risks include bleeding, infection, irregular heartbeats, and stroke. The risk is higher if you are older or a woman. The risk is also higher if you have other diseases or conditions, such as diabetes, kidney disease, lung disease, or peripheral arterial disease.|NIH: National Heart, Lung, and Blood Institute"
67,"Blood, Heart and Circulation",Cardiomyopathy,"Cardiomyopathy is the name for diseases of the heart muscle. These diseases enlarge your heart muscle or make it thicker and more rigid than normal. In rare cases, scar tissue replaces the muscle tissue.|Some people live long, healthy lives with cardiomyopathy. Some people don't even realize they have it. In others, however, it can make the heart less able to pump blood through the body. This can cause serious complications, including||| Heart failure | Abnormal heart rhythms | Heart valve problems| Sudden cardiac arrest||Heart attacks, high blood pressure, infections, and other diseases can all cause cardiomyopathy. Some types of cardiomyopathy run in families. In many people, however, the cause is unknown. Treatment might involve medicines, surgery, other medical procedures, and lifestyle changes. |NIH: National Heart, Lung, and Blood Institute"
68,"Blood, Heart and Circulation",CPR,"When someone's blood flow or breathing stops, seconds count. Permanent brain damage or death can happen quickly. If you know how to perform cardiopulmonary resuscitation (CPR), you could save a life. CPR is an emergency procedure for a person whose heart has stopped or is no longer breathing.  CPR can maintain circulation and breathing until emergency medical help  arrives.|Even if you haven't had training, you can do hands-only CPR for a teen or adult whose heart has stopped beating (hands-only CPR isn't recommended for children).  Hands-only CPR uses chest compressions to keep blood circulating until emergency help arrives. If you've had training, you can use chest compressions, clear the airway, and do rescue breathing. Rescue breathing helps get oxygen to the lungs for a person who has stopped breathing.  To keep your skills up, you should repeat the training every two years."
69,"Blood, Heart and Circulation",Heart Diseases,"If you're like most people, you think that heart disease is a problem for others. But heart disease is the number one killer in the U.S. It is also a major cause of disability. There are many different forms of heart disease. The most common cause of heart disease is narrowing or blockage of the coronary arteries, the blood vessels that supply blood to the heart itself. This is called coronary artery disease and |happens slowly over time. It's the major reason people have heart attacks.| Other kinds of heart problems may happen to the valves in the heart, or the heart may not pump well and cause heart failure. Some people are born with heart disease.|You can help reduce your risk of heart disease by taking steps to control factors that put you at greater risk:|| Control your blood pressure| Lower your cholesterol| Don't smoke| Get enough exercise||NIH: National Heart, Lung, and Blood Institute"
70,"Blood, Heart and Circulation",Vascular Diseases,"The vascular system is the body's network of blood vessels. It includes the arteries, veins and capillaries that carry blood to and from the heart. Problems of the vascular system are common and can be serious. Arteries can become thick and stiff, a problem called atherosclerosis. Blood clots can clog vessels and block blood flow to the heart or brain. Weakened blood vessels can burst, causing bleeding inside the body. |You are more likely to have vascular disease as you get older. Other factors that make vascular disease more likely include|| Family history of vascular or heart diseases| Pregnancy| Illness or injury | Long periods of sitting or standing still| Any condition that affects the heart and blood vessels, such as diabetes or high cholesterol | Smoking | Obesity ||Losing weight, eating healthy foods, being active and not smoking can help vascular disease. Other treatments include medicines and surgery."
71,"Blood, Heart and Circulation",Carotid Artery Disease,"Your carotid arteries are two large blood vessels in your neck. They supply your brain with blood.  If you have carotid artery disease, the arteries become narrow, usually because of atherosclerosis.  This is the buildup of cholesterol and other material in an artery. If a blood clot sticks in the narrowed arteries, blood can't reach your brain. This is one of the causes of stroke. |Carotid artery disease often does not cause symptoms, but there are tests that can tell your doctor if you have it. If the arteries are very narrow, you may need an operation called an endarterectomy to remove the plaque. For less severe narrowing, a medicine to prevent blood clots can reduce your risk of stroke. Another option for people who can't have surgery is carotid angioplasty. This involves placing balloons and/or stents into the artery to open it and hold it open."
72,"Blood, Heart and Circulation",Carotid Artery Disease,"Your carotid arteries are two large blood vessels in your neck. They supply your brain with blood.  If you have carotid artery disease, the arteries become narrow, usually because of atherosclerosis.  This is the buildup of cholesterol and other material in an artery. If a blood clot sticks in the narrowed arteries, blood can't reach your brain. This is one of the causes of stroke. |Carotid artery disease often does not cause symptoms, but there are tests that can tell your doctor if you have it. If the arteries are very narrow, you may need an operation called an endarterectomy to remove the plaque. For less severe narrowing, a medicine to prevent blood clots can reduce your risk of stroke. Another option for people who can't have surgery is carotid angioplasty. This involves placing balloons and/or stents into the artery to open it and hold it open."
73,"Blood, Heart and Circulation",Ischemic Stroke,"A stroke is a medical emergency. There are two types - ischemic and hemorrhagic. Ischemic stroke is the most common type. It is usually caused by a blood clot that blocks or plugs a blood vessel in the brain. This keeps blood from flowing to the brain. Within minutes, brain cells begin to die.  Another cause is stenosis, or narrowing of the artery. This can happen because of atherosclerosis, a disease in which plaque builds up inside your arteries. Transient ischemic attacks (TIAs) occur when the blood supply to the brain is interrupted briefly. Having a TIA can mean you are at risk for having a more serious stroke.|Symptoms of stroke are||Sudden numbness or weakness of the face, arm or leg (especially on one side of the body)|Sudden confusion, trouble speaking or understanding speech|Sudden trouble seeing in one or both eyes|Sudden trouble walking, dizziness, loss of balance or coordination|Sudden severe headache with no known cause||It is important to treat strokes as quickly as possible. Blood thinners may be used to stop a stroke while it is happening by quickly dissolving the blood clot. Post-stroke rehabilitation can help people overcome disabilities caused by stroke damage.|NIH: National Institute of Neurological Disorders and Stroke"
74,"Blood, Heart and Circulation",Brain Aneurysm,"A brain aneurysm is an abnormal bulge or ballooning in the wall of an artery in the brain. They are sometimes called berry aneurysms because they are often the size of a small berry. Most brain aneurysms produce no symptoms until they become large, begin to leak blood, or burst.|If a brain aneurysm presses on nerves in your brain, it can cause signs and symptoms. These can include||A droopy eyelid |Double vision or other changes in vision |Pain above or behind the eye |A dilated pupil |Numbness or weakness on one side of the face or body ||Treatment depends on the size and location of the aneurysm, whether it is infected, and whether it has burst. If a brain aneurysm bursts, symptoms can include a sudden, severe headache, nausea and vomiting, stiff neck, loss of consciousness, and signs of a stroke. Any of these symptoms requires immediate medical attention.|NIH: National Heart, Lung, and Blood Institute"
75,"Blood, Heart and Circulation",Hemorrhagic Stroke,"A stroke is a medical emergency. There are two types - ischemic and hemorrhagic. Hemorrhagic stroke is the less common type. It happens when a blood vessel breaks and bleeds into the brain. Within minutes, brain cells begin to die. Causes include a bleeding aneurysm, an arteriovenous malformation (AVM), or an artery wall that breaks open.|Symptoms of stroke are||Sudden numbness or weakness of the face, arm or leg (especially on one side of the body)|Sudden confusion, trouble speaking or understanding speech|Sudden trouble seeing in one or both eyes|Sudden trouble walking, dizziness, loss of balance or coordination|Sudden severe headache with no known cause||It is important to treat strokes as quickly as possible. With a hemorrhagic stroke, the first steps are to find the cause of bleeding in the brain and then control it.  Surgery may be needed.  Post-stroke rehabilitation can help people overcome disabilities caused by stroke damage.|National Institute of Neurological Disorders and Stroke"
76,"Blood, Heart and Circulation",Stroke,"A stroke is a medical emergency. Strokes happen when blood flow to your brain stops. Within minutes, brain cells begin to die.   There are two kinds of stroke. The more common kind, called ischemic stroke, is caused by a blood clot that blocks or plugs a blood vessel in the brain. The other kind, called hemorrhagic stroke, is caused by a blood vessel that breaks and bleeds into the brain.   Mini-strokes or transient ischemic attacks (TIAs), occur when the blood supply to the brain is briefly interrupted.|Symptoms of stroke are ||Sudden numbness or weakness of the face, arm or leg (especially on one side of the body)|Sudden confusion, trouble speaking or understanding speech|Sudden trouble seeing in one or both eyes|Sudden trouble walking, dizziness, loss of balance or coordination|Sudden severe headache with no known cause||If you have any of these symptoms, you must get to a hospital quickly to begin treatment. Acute stroke therapies try to stop a stroke while it is happening by quickly dissolving the blood clot or by stopping the bleeding.  Post-stroke rehabilitation helps individuals overcome disabilities that result from stroke damage.  Drug therapy with blood thinners is the most common treatment for stroke.  |NIH: National Institute of Neurological Disorders and Stroke"
77,"Blood, Heart and Circulation",Chest Pain,"Having a pain in your chest can be scary.  It does not always mean that you are having a heart attack.  There can be many other causes, including||Other heart problems, such as angina|Panic attacks|Digestive problems, such as heartburn or esophagus disorders|Sore muscles|Lung diseases, such as pneumonia, pleurisy, or pulmonary embolism|Costochondritis - an inflammation of joints in your chest||Some of these problems can be serious.  Get immediate medical care if you have chest pain that does not go away, crushing pain or pressure in the chest, or chest pain along with nausea, sweating, dizziness or shortness of breath. Treatment depends on the cause of the pain."
78,"Blood, Heart and Circulation",Heart Failure,"Heart failure is a condition in which the heart can't pump enough blood to meet the body's needs. Heart failure does not mean that your heart has stopped or is about to stop working. It means that your heart is not able to pump blood the way it should. It can affect one or both sides of the heart.|The weakening of the heart's pumping ability causes||Blood and fluid to back up into the lungs|The buildup of fluid in the feet, ankles and legs - called edema|Tiredness and shortness of breath||Common causes of heart failure are coronary artery disease, high blood pressure and diabetes. It is more common in people who are 65 years old or older, African Americans, people who are overweight, and people who have had a heart attack. Men have a higher rate of heart failure than women.|Your doctor will diagnose heart failure by doing a physical exam and heart tests. Treatment includes treating the underlying cause of your heart failure, medicines, and heart transplantation if other treatments fail.|NIH: National Heart, Lung, and Blood Institute"
79,"Blood, Heart and Circulation",Childhood Leukemia,"Leukemia is cancer of the white blood cells. It is the most common type of childhood cancer. Your blood cells form in your bone marrow. White blood cells help your body fight infection. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work.|Leukemia can develop quickly or slowly. Acute leukemia is a fast growing type while chronic leukemia grows slowly. Children with leukemia usually have one of the acute types. |Symptoms include||Infections|Fever|Loss of appetite|Tiredness|Easy bruising or bleeding|Swollen lymph nodes|Night sweats|Shortness of breath|Pain in the bones or joints||Risk factors for childhood leukemia include having a brother or sister with leukemia, having certain genetic disorders and having had radiation or chemotherapy. Treatment often cures childhood leukemia. Treatment options include chemotherapy, other drug therapy and radiation. In some cases bone marrow and blood stem cell transplantation might help. |NIH: National Cancer Institute"
80,"Blood, Heart and Circulation",Cholesterol,"Cholesterol is a waxy, fat-like substance that occurs naturally in all parts of the body. Your body needs some cholesterol to work properly. But if you have too much in your blood, it can combine with other substances in the blood and stick to the walls of your arteries. This is called plaque. Plaque can narrow your arteries or even block them.|High levels of cholesterol in the blood can increase your risk of heart disease. Your cholesterol levels tend to rise as you get older. There are usually no signs or symptoms that you have high blood cholesterol, but it can be detected with a blood test. You are likely to have high cholesterol if members of your family have it, if you are overweight or if you eat a lot of fatty foods.|You can lower your cholesterol by exercising more and eating more fruits and vegetables. You also may need to take medicine to lower your cholesterol.|NIH: National Heart, Lung, and Blood Institute"
81,"Blood, Heart and Circulation",Chronic Myeloid Leukemia,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In chronic myeloid leukemia (CML), there are too many granulocytes, a type of white blood cell.|Most people with CML have a gene mutation (change) called the Philadelphia chromosome.|Sometimes CML does not cause any symptoms. If you have symptoms, they may include:||Fatigue|Weight loss|Night sweats|Fever|Pain or a feeling of fullness below the ribs on the left side||Tests that examine the blood and bone marrow diagnose CML. Treatments include chemotherapy, stem cell transplants, infusion of donated white blood cells following stem cell transplants, surgery to remove the spleen, and biologic and targeted therapies.  Biologic therapy boosts your body's own ability to fight cancer. Targeted therapy uses substances that attack cancer cells without harming normal cells.|NIH: National Cancer Institute"
82,"Blood, Heart and Circulation",Chronic Lymphocytic Leukemia,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In chronic lymphocytic leukemia (CLL), there are too many lymphocytes, a type of white blood cell.|CLL is the second most common type of leukemia in adults. It often occurs during or after middle age, and is rare in children.|Usually CLL does not cause any symptoms. If you have symptoms, they may include||Painless swelling of the lymph nodes in the neck, underarm, stomach, or groin|Fatigue|Pain or a feeling of fullness below the ribs|Fever and infection|Weight loss||Tests that examine the blood, bone marrow, and lymph nodes diagnose CLL. Your doctor may choose to just monitor you until symptoms appear or change. Treatments include radiation therapy, chemotherapy, surgery to remove the spleen, and targeted therapy. Targeted therapy uses substances that attack cancer cells without harming normal cells.|NIH: National Cancer Institute"
83,"Blood, Heart and Circulation",Chronic Myeloid Leukemia,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In chronic myeloid leukemia (CML), there are too many granulocytes, a type of white blood cell.|Most people with CML have a gene mutation (change) called the Philadelphia chromosome.|Sometimes CML does not cause any symptoms. If you have symptoms, they may include:||Fatigue|Weight loss|Night sweats|Fever|Pain or a feeling of fullness below the ribs on the left side||Tests that examine the blood and bone marrow diagnose CML. Treatments include chemotherapy, stem cell transplants, infusion of donated white blood cells following stem cell transplants, surgery to remove the spleen, and biologic and targeted therapies.  Biologic therapy boosts your body's own ability to fight cancer. Targeted therapy uses substances that attack cancer cells without harming normal cells.|NIH: National Cancer Institute"
84,"Blood, Heart and Circulation",Chronic Myeloid Leukemia,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In chronic myeloid leukemia (CML), there are too many granulocytes, a type of white blood cell.|Most people with CML have a gene mutation (change) called the Philadelphia chromosome.|Sometimes CML does not cause any symptoms. If you have symptoms, they may include:||Fatigue|Weight loss|Night sweats|Fever|Pain or a feeling of fullness below the ribs on the left side||Tests that examine the blood and bone marrow diagnose CML. Treatments include chemotherapy, stem cell transplants, infusion of donated white blood cells following stem cell transplants, surgery to remove the spleen, and biologic and targeted therapies.  Biologic therapy boosts your body's own ability to fight cancer. Targeted therapy uses substances that attack cancer cells without harming normal cells.|NIH: National Cancer Institute"
85,"Blood, Heart and Circulation",Eosinophilic Disorders,"Eosinophils are a type of white blood cell. They help fight off infections and play a role in your body's immune response.  They can also build up and cause inflammation.|Normally your blood doesn't have a large number of eosinophils.  Your body may produce more of them in response to||Allergic disorders|Skin conditions|Parasitic and fungal infections|Autoimmune diseases|Some cancers|Bone marrow disorders||In some conditions, the eosinophils can move outside the bloodstream and build up in organs and tissues. Treatment of the problem depends on the cause."
86,"Blood, Heart and Circulation",Vascular Diseases,"The vascular system is the body's network of blood vessels. It includes the arteries, veins and capillaries that carry blood to and from the heart. Problems of the vascular system are common and can be serious. Arteries can become thick and stiff, a problem called atherosclerosis. Blood clots can clog vessels and block blood flow to the heart or brain. Weakened blood vessels can burst, causing bleeding inside the body. |You are more likely to have vascular disease as you get older. Other factors that make vascular disease more likely include|| Family history of vascular or heart diseases| Pregnancy| Illness or injury | Long periods of sitting or standing still| Any condition that affects the heart and blood vessels, such as diabetes or high cholesterol | Smoking | Obesity ||Losing weight, eating healthy foods, being active and not smoking can help vascular disease. Other treatments include medicines and surgery."
87,"Blood, Heart and Circulation",Peripheral Arterial Disease,"Peripheral arterial disease (PAD) happens when there is a narrowing of the blood vessels outside of your heart. The cause of PAD is atherosclerosis. This happens when plaque builds up on the walls of the arteries that supply blood to the arms and legs. Plaque is a substance made up of fat and cholesterol. It causes the arteries to narrow or become blocked. This can reduce or stop blood flow, usually to the legs. If severe enough, blocked blood flow can cause tissue death and can sometimes lead to amputation of the foot or leg.|The main risk factor for PAD is smoking. Other risk factors include older age and diseases like diabetes, high blood cholesterol, high blood pressure, heart disease, and stroke.|Many people who have PAD don't have any symptoms. If you have symptoms, they may include||Pain, numbness, achiness, or heaviness in the leg muscles. This happens when walking or climbing stairs.|Weak or absent pulses in the legs or feet|Sores or wounds on the toes, feet, or legs that heal slowly, poorly, or not at all|A pale or bluish color to the skin|A lower temperature in one leg than the other leg|Poor nail growth on the toes and decreased hair growth on the legs|Erectile dysfunction, especially among men who have diabetes||PAD can increase your risk of heart attack, stroke, and transient ischemic attack.|Doctors diagnose PAD with a physical exam and heart and imaging tests. Treatments include lifestyle changes, medicines, and sometimes surgery. Lifestyle changes include dietary changes, exercise, and efforts to lower high cholesterol levels and high blood pressure.|NIH: National Heart, Lung, and Blood Institute"
88,"Blood, Heart and Circulation",Chronic Lymphocytic Leukemia,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In chronic lymphocytic leukemia (CLL), there are too many lymphocytes, a type of white blood cell.|CLL is the second most common type of leukemia in adults. It often occurs during or after middle age, and is rare in children.|Usually CLL does not cause any symptoms. If you have symptoms, they may include||Painless swelling of the lymph nodes in the neck, underarm, stomach, or groin|Fatigue|Pain or a feeling of fullness below the ribs|Fever and infection|Weight loss||Tests that examine the blood, bone marrow, and lymph nodes diagnose CLL. Your doctor may choose to just monitor you until symptoms appear or change. Treatments include radiation therapy, chemotherapy, surgery to remove the spleen, and targeted therapy. Targeted therapy uses substances that attack cancer cells without harming normal cells.|NIH: National Cancer Institute"
89,"Blood, Heart and Circulation",Chronic Myeloid Leukemia,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work. In chronic myeloid leukemia (CML), there are too many granulocytes, a type of white blood cell.|Most people with CML have a gene mutation (change) called the Philadelphia chromosome.|Sometimes CML does not cause any symptoms. If you have symptoms, they may include:||Fatigue|Weight loss|Night sweats|Fever|Pain or a feeling of fullness below the ribs on the left side||Tests that examine the blood and bone marrow diagnose CML. Treatments include chemotherapy, stem cell transplants, infusion of donated white blood cells following stem cell transplants, surgery to remove the spleen, and biologic and targeted therapies.  Biologic therapy boosts your body's own ability to fight cancer. Targeted therapy uses substances that attack cancer cells without harming normal cells.|NIH: National Cancer Institute"
90,"Blood, Heart and Circulation",Congenital Heart Defects,"A congenital heart defect is a problem with the structure of the heart. It is present at birth. Congenital heart defects are the most common type of birth defect. The defects can involve the walls of the heart, the valves of the heart, and the arteries and veins near the heart. They can disrupt the normal flow of blood through the heart. The blood flow can slow down, go in the wrong direction or to the wrong place, or be blocked completely.|Doctors use a physical exam and special heart tests to diagnose congenital heart defects. They often find severe defects during pregnancy or soon after birth. Signs and symptoms of severe defects in newborns include||Rapid breathing|Cyanosis - a bluish tint to the skin, lips, and fingernails|Fatigue|Poor blood circulation||Many congenital heart defects cause few or no signs and symptoms. They are often not diagnosed until children are older.|Many children with congenital heart defects don't need treatment, but others do. Treatment can include medicines, catheter procedures, surgery, and heart transplants. The treatment depends on the type of the defect, how severe it is, and a child's age, size, and general health.|NIH: National Heart, Lung, and Blood Institute"
91,"Blood, Heart and Circulation",Heart Failure,"Heart failure is a condition in which the heart can't pump enough blood to meet the body's needs. Heart failure does not mean that your heart has stopped or is about to stop working. It means that your heart is not able to pump blood the way it should. It can affect one or both sides of the heart.|The weakening of the heart's pumping ability causes||Blood and fluid to back up into the lungs|The buildup of fluid in the feet, ankles and legs - called edema|Tiredness and shortness of breath||Common causes of heart failure are coronary artery disease, high blood pressure and diabetes. It is more common in people who are 65 years old or older, African Americans, people who are overweight, and people who have had a heart attack. Men have a higher rate of heart failure than women.|Your doctor will diagnose heart failure by doing a physical exam and heart tests. Treatment includes treating the underlying cause of your heart failure, medicines, and heart transplantation if other treatments fail.|NIH: National Heart, Lung, and Blood Institute"
92,"Blood, Heart and Circulation",Thalassemia,"Thalassemias are inherited blood disorders. If you have one, your body makes fewer healthy red blood cells and less hemoglobin. Hemoglobin is a protein that carries oxygen to the body. That leads to anemia. Thalassemias occur most often among people of Italian, Greek, Middle Eastern, Southern Asian, and African descent.|Thalassemias can be mild or severe. Some people have no symptoms or mild anemia. The most common severe type in the United States is called Cooley's anemia. It usually appears during the first two years of life. People with it may have severe anemia, slowed growth and delayed puberty, and problems with the spleen, liver, heart, or bones.|Doctors diagnose thalassemias using blood tests. Treatments include blood transfusions and treatment to remove excess iron from the body. If you have mild symptoms or no symptoms, you may not need treatment. In some severe cases, you may need a bone marrow transplant.|NIH: National Heart, Lung, and Blood Institute"
93,"Blood, Heart and Circulation",Pulmonary Hypertension,"Pulmonary hypertension (PH) is high blood pressure in the arteries to your lungs. It is a serious condition. If you have it, the blood vessels that carry blood from your heart to your lungs become hard and narrow. Your heart has to work harder to pump the blood through. Over time, your heart weakens and cannot do its job and you can develop heart failure. |Symptoms of PH  include||Shortness of breath during routine activity, such as climbing two flights of stairs|Tiredness|Chest pain|A racing heartbeat|Pain on the upper right side of the abdomen|Decreased appetite||As PH worsens, you may find it hard to do any physical activities.|There are two main kinds of PH. One runs in families or appears for no known reason. The other kind is related to another condition, usually heart or lung disease. |There is no cure for PH. Treatments can control symptoms.  They involve treating the heart or lung disease, medicines, oxygen, and sometimes lung transplantation.|NIH: National Heart, Lung, and Blood Institute"
94,"Blood, Heart and Circulation",Coronary Artery Disease,"Coronary artery disease (CAD) is the most common type of heart disease. It is the leading cause of death in the United States in both men and women.|CAD happens when the arteries that supply blood to heart muscle become hardened and narrowed. This is due to the buildup of cholesterol and other material, called plaque, on their inner walls. This buildup is called atherosclerosis. As it grows, less blood can flow through the arteries. As a result, the heart muscle can't get the blood or oxygen it needs. This can lead to chest pain (angina) or a heart attack.  Most heart attacks happen when a blood clot suddenly cuts off the hearts' blood supply, causing permanent heart damage.  |Over time, CAD can also weaken the heart muscle and contribute to heart failure and arrhythmias. Heart failure means the heart can't pump blood well to the rest of the body. Arrhythmias are changes in the normal beating rhythm of the heart.  |NIH: National Heart, Lung, and Blood Institute"
95,"Blood, Heart and Circulation",Coronary Artery Bypass Surgery,"In coronary artery disease (CAD), the arteries that supply blood and oxygen to your heart muscle grow hardened and narrowed. You may try treatments such as lifestyle changes, medicines, and angioplasty, a procedure to open the arteries.  If these treatments don't help, you may need coronary artery bypass surgery.|The surgery creates a new path for blood to flow to the heart.  The surgeon takes a healthy piece of vein from the leg or artery from the chest or wrist.  Then the surgeon attaches it to the coronary artery, just above and below the narrowed area or blockage. This allows blood to bypass (get around) the blockage. Sometimes people need more than one bypass.|The results of the surgery usually are excellent. Many people remain symptom-free for many years. You may need surgery again if blockages form in the grafted arteries or veins or in arteries that weren't blocked before.  Lifestyle changes and medicines may help prevent arteries from becoming clogged again.|NIH: National Heart, Lung, and Blood Institute"
96,"Blood, Heart and Circulation",Coronary Artery Bypass Surgery,"In coronary artery disease (CAD), the arteries that supply blood and oxygen to your heart muscle grow hardened and narrowed. You may try treatments such as lifestyle changes, medicines, and angioplasty, a procedure to open the arteries.  If these treatments don't help, you may need coronary artery bypass surgery.|The surgery creates a new path for blood to flow to the heart.  The surgeon takes a healthy piece of vein from the leg or artery from the chest or wrist.  Then the surgeon attaches it to the coronary artery, just above and below the narrowed area or blockage. This allows blood to bypass (get around) the blockage. Sometimes people need more than one bypass.|The results of the surgery usually are excellent. Many people remain symptom-free for many years. You may need surgery again if blockages form in the grafted arteries or veins or in arteries that weren't blocked before.  Lifestyle changes and medicines may help prevent arteries from becoming clogged again.|NIH: National Heart, Lung, and Blood Institute"
97,"Blood, Heart and Circulation",Coronary Artery Disease,"Coronary artery disease (CAD) is the most common type of heart disease. It is the leading cause of death in the United States in both men and women.|CAD happens when the arteries that supply blood to heart muscle become hardened and narrowed. This is due to the buildup of cholesterol and other material, called plaque, on their inner walls. This buildup is called atherosclerosis. As it grows, less blood can flow through the arteries. As a result, the heart muscle can't get the blood or oxygen it needs. This can lead to chest pain (angina) or a heart attack.  Most heart attacks happen when a blood clot suddenly cuts off the hearts' blood supply, causing permanent heart damage.  |Over time, CAD can also weaken the heart muscle and contribute to heart failure and arrhythmias. Heart failure means the heart can't pump blood well to the rest of the body. Arrhythmias are changes in the normal beating rhythm of the heart.  |NIH: National Heart, Lung, and Blood Institute"
98,"Blood, Heart and Circulation",CPR,"When someone's blood flow or breathing stops, seconds count. Permanent brain damage or death can happen quickly. If you know how to perform cardiopulmonary resuscitation (CPR), you could save a life. CPR is an emergency procedure for a person whose heart has stopped or is no longer breathing.  CPR can maintain circulation and breathing until emergency medical help  arrives.|Even if you haven't had training, you can do hands-only CPR for a teen or adult whose heart has stopped beating (hands-only CPR isn't recommended for children).  Hands-only CPR uses chest compressions to keep blood circulating until emergency help arrives. If you've had training, you can use chest compressions, clear the airway, and do rescue breathing. Rescue breathing helps get oxygen to the lungs for a person who has stopped breathing.  To keep your skills up, you should repeat the training every two years."
99,"Blood, Heart and Circulation",Stroke,"A stroke is a medical emergency. Strokes happen when blood flow to your brain stops. Within minutes, brain cells begin to die.   There are two kinds of stroke. The more common kind, called ischemic stroke, is caused by a blood clot that blocks or plugs a blood vessel in the brain. The other kind, called hemorrhagic stroke, is caused by a blood vessel that breaks and bleeds into the brain.   Mini-strokes or transient ischemic attacks (TIAs), occur when the blood supply to the brain is briefly interrupted.|Symptoms of stroke are ||Sudden numbness or weakness of the face, arm or leg (especially on one side of the body)|Sudden confusion, trouble speaking or understanding speech|Sudden trouble seeing in one or both eyes|Sudden trouble walking, dizziness, loss of balance or coordination|Sudden severe headache with no known cause||If you have any of these symptoms, you must get to a hospital quickly to begin treatment. Acute stroke therapies try to stop a stroke while it is happening by quickly dissolving the blood clot or by stopping the bleeding.  Post-stroke rehabilitation helps individuals overcome disabilities that result from stroke damage.  Drug therapy with blood thinners is the most common treatment for stroke.  |NIH: National Institute of Neurological Disorders and Stroke"
